,id,country,name
1381,8489,turkey,super-lig-2019-2020
1382,8500,turkey,super-lig-2020-2021
1383,8510,turkey,super-lig-2021-2022
1384,8561,turkey,tff-1-lig-2016-2017
1385,8738,ukraine,pari-match-league-2015-2016
1386,8743,ukraine,pari-match-league-2016-2017
1387,8724,ukraine,premier-league-2010-2011
1388,8729,ukraine,premier-league-2011-2012
1389,8734,ukraine,premier-league-2012-2013
1390,8741,ukraine,premier-league-2013-2014
1391,8736,ukraine,premier-league-2014-2015
1392,8746,ukraine,premier-league-2017-2018
1393,8751,ukraine,premier-league-2018-2019
1394,8756,ukraine,premier-league-2019-2020
1395,8760,ukraine,premier-league-2020-2021
1396,8764,ukraine,premier-league-2021-2022
1397,8776,united-arab-emirates,uae-league-2014-2015
1398,8780,united-arab-emirates,uae-league-2015-2016
1399,8784,united-arab-emirates,uae-league-2016-2017
1400,8788,united-arab-emirates,uae-league-2017-2018
1401,8791,united-arab-emirates,uae-league-2018-2019
1402,8795,united-arab-emirates,uae-league-2019-2020
1403,8798,united-arab-emirates,uae-league-2020-2021
1404,8802,united-arab-emirates,uae-league-2021-2022
1405,8806,uruguay,primera-division-2011-2012
1406,8807,uruguay,primera-division-2012-2013
1407,8812,uruguay,primera-division-2013-2014
1408,8815,uruguay,primera-division-2014-2015
1409,8819,uruguay,primera-division-2015-2016
1410,8847,uruguay,primera-division-2016
1411,8824,uruguay,primera-division-2017
1412,8826,uruguay,primera-division-2018
1413,8833,uruguay,primera-division-2019
1414,8849,uruguay,primera-division-2020
1415,8865,uruguay,primera-division-2021
1416,8879,uruguay,primera-division-2022
1417,8603,usa,mls-2009
1418,8608,usa,mls-2010
1419,8611,usa,mls-2011
1420,8625,usa,mls-2012
1421,8618,usa,mls-2013
1422,8626,usa,mls-2014
1423,8633,usa,mls-2015
1424,8640,usa,mls-2016
1425,8648,usa,mls-2017
1426,8664,usa,mls-2018
1427,8671,usa,mls-2019
1428,8681,usa,mls-2020
1429,8690,usa,mls-2021
1430,8701,usa,mls-2022
1431,8887,venezuela,primera-division-2013-2014
1432,8894,venezuela,primera-division-2014-2015
1433,8897,venezuela,primera-division-2015
1434,8901,venezuela,primera-division-2016
1435,8919,venezuela,primera-division-2017
1436,8927,venezuela,primera-division-2018
1437,8934,venezuela,primera-division-2019
1438,8942,venezuela,primera-division-2020
1439,8946,venezuela,primera-division-2021
1440,8953,venezuela,primera-division-2022
1441,8973,wales,cymru-premier-2019-2020
1442,8981,wales,cymru-premier-2020-2021
1443,8989,wales,cymru-premier-2021-2022
1444,8965,wales,premier-league-2017-2018
1445,8969,wales,premier-league-2018-2019
